entry_time,exit_time,direction,entry_price,exit_price,entry_underlying,exit_underlying,pnl,exit_reason,strike,confidence,reason,0dte_permission,theoretical_entry_price,theoretical_exit_price,commissions,risk,r_multiple,entry_hour,entry_minute,entry_time_of_day,date
2025-04-07 10:05:00-04:00,2025-04-07 10:10:00-04:00,LONG,7.835722936022588,21.10295860181975,494.57,513.78,1326.7235665797164,TP,494.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,783.5722936022588,1.6931731474073293,10,5,605,2025-04-07
2025-04-07 10:10:00-04:00,2025-04-07 10:20:00-04:00,LONG,8.185091162376127,2.3984558079073395,513.78,499.71,-578.6635354468788,SL,513.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,818.5091162376127,-0.7069726212785309,10,10,610,2025-04-07
2025-04-07 10:35:00-04:00,2025-04-07 10:50:00-04:00,SHORT,6.897766668172831,2.1123570614311404,494.05,508.1212,-478.540960674169,SL,495.0,HIGH,Bearish trend; Price below VWAP; Negative 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,689.7766668172831,-0.6937621750561926,10,35,635,2025-04-07
2025-04-08 10:00:00-04:00,2025-04-08 10:55:00-04:00,LONG,5.981146196688224,2.952187638787791,523.17,517.85,-302.8958557900433,SL,523.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,598.1146196688223,-0.5064177430703124,10,0,600,2025-04-08
2025-04-08 10:55:00-04:00,2025-04-08 12:35:00-04:00,SHORT,4.847435798066136,9.940983847930283,517.85,509.14,509.35480498641476,TP,518.0,HIGH,Bearish trend; Price below VWAP; Negative 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,484.7435798066136,1.0507716372223428,10,55,655,2025-04-08
2025-04-08 13:30:00-04:00,2025-04-08 13:40:00-04:00,SHORT,3.614692611248499,1.4803746861771572,502.27,507.78,-213.4317925071342,SL,503.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,,,,361.46926112484994,-0.5904562723894128,13,30,810,2025-04-08
2025-04-08 14:10:00-04:00,2025-04-08 15:05:00-04:00,SHORT,3.090835673823513,6.6102401692583275,503.4,497.67,350.6904495434814,TP,504.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; Afternoon transition (1:45-2:15) - reduced confidence; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,3.2567680036073057,6.603636532725602,1.25,309.0835673823513,1.1346136985330584,14,10,850,2025-04-08
2025-04-09 10:00:00-04:00,2025-04-09 10:45:00-04:00,LONG,7.0385523999061235,3.9576733638268706,501.94,496.9099,-308.0879036079253,SL,501.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,703.8552399906123,-0.43771486820505084,10,0,600,2025-04-09
2025-04-09 10:50:00-04:00,2025-04-09 12:10:00-04:00,SHORT,5.546342151240837,2.8146448714068413,494.5475,499.89,-273.1697279833996,SL,495.0,HIGH,Bearish trend; Price below VWAP; Negative 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,554.6342151240837,-0.49252231567121335,10,50,650,2025-04-09
2025-04-10 10:00:00-04:00,2025-04-10 11:35:00-04:00,SHORT,4.3277425826391775,8.140337402865214,528.59,522.07,381.2594820226036,TP,529.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,,,,432.7742582639178,0.8809661728773641,10,0,600,2025-04-10
2025-04-10 11:35:00-04:00,2025-04-10 12:00:00-04:00,SHORT,3.9642195159487628,7.8387872778625365,522.07,516.25,387.45677619137734,TP,523.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,,,,396.4219515948763,0.9773847654817538,11,35,695,2025-04-10
2025-04-10 13:30:00-04:00,2025-04-10 13:40:00-04:00,SHORT,3.030442316234884,1.577718065816498,519.19,522.6301,-145.2724250418386,SL,520.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,303.0442316234884,-0.47937696838370975,13,30,810,2025-04-10
2025-04-10 14:15:00-04:00,2025-04-10 14:20:00-04:00,SHORT,2.30771423610135,0.9927536692893568,522.81,526.36,-131.4960566811993,SL,523.0,HIGH,Bearish trend; Price below VWAP; Negative 5-bar return; Afternoon breakout window - boosted confidence; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,230.77142361013497,-0.5698108310990385,14,15,855,2025-04-10
2025-04-11 10:05:00-04:00,2025-04-11 10:20:00-04:00,LONG,5.5650806588652255,2.940379187903943,527.19,522.0,-262.47014709612824,SL,527.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,556.5080658865226,-0.47163763328032066,10,5,605,2025-04-11
2025-04-11 10:20:00-04:00,2025-04-11 11:35:00-04:00,SHORT,4.70387881851544,2.7043940824027857,522.0,525.96,-199.94847361126543,SL,522.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,,,,470.38788185154397,-0.4250714810599008,10,20,620,2025-04-11
2025-04-14 10:50:00-04:00,2025-04-14 11:20:00-04:00,LONG,4.923897075773125,2.8422499457863353,543.8,540.33,-208.16471299867897,SL,543.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,492.3897075773125,-0.4227641435132842,10,50,650,2025-04-14
2025-04-14 11:20:00-04:00,2025-04-14 14:35:00-04:00,SHORT,4.089517972124232,2.391978792288137,540.33,540.62,-171.00391798360948,SL,541.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,4.309064824955726,2.389589203085052,1.25,408.9517972124232,-0.41815177032902084,11,20,680,2025-04-14
2025-04-15 10:00:00-04:00,2025-04-15 12:35:00-04:00,LONG,4.663878663851092,2.633906490096905,541.9,540.281,-202.9972173754187,SL,541.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,466.3878663851092,-0.4352540707133199,10,0,600,2025-04-15
2025-04-15 13:30:00-04:00,2025-04-15 15:10:00-04:00,SHORT,2.8511431567272343,1.4657685287718811,538.0451,538.97,-139.7874627955353,SL,539.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,3.0042075304011746,1.4643042245473339,1.25,285.1143156727234,-0.4902856682790854,13,30,810,2025-04-15
2025-04-16 10:00:00-04:00,2025-04-16 11:20:00-04:00,SHORT,4.282404345387269,2.272762982168132,530.415,534.441,-200.96413632191368,SL,531.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,,,,428.24043453872684,-0.4692787511725262,10,0,600,2025-04-16
2025-04-16 11:20:00-04:00,2025-04-16 11:55:00-04:00,LONG,4.247473046075307,2.52431787755026,534.441,531.71,-172.31551685250474,SL,534.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,424.74730460753074,-0.4056894887460802,11,20,680,2025-04-16
2025-04-17 10:15:00-04:00,2025-04-17 12:15:00-04:00,SHORT,3.7327828368757454,2.125084653269937,526.72,529.15,-160.76981836058084,SL,527.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,,,,373.2782836875745,-0.4306969502012111,10,15,615,2025-04-17
2025-04-17 13:35:00-04:00,2025-04-17 15:00:00-04:00,LONG,3.1767020178499528,1.899557024352261,528.96,528.5502,-128.96449934976917,SL,528.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,3.022408085105326,1.9014584828350962,1.25,317.6702017849953,-0.40596977187383343,13,35,815,2025-04-17
2025-04-21 10:00:00-04:00,2025-04-21 11:55:00-04:00,SHORT,3.912086006186268,7.075661862882441,516.8451,511.0699,316.3575856696173,TP,517.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; High IV (elevated volatility),FAVORABLE,,,,391.2086006186268,0.8086672562140865,10,0,600,2025-04-21
2025-04-21 13:35:00-04:00,2025-04-21 15:15:00-04:00,SHORT,2.4412107661272646,1.1825311726581935,509.94,510.51,-127.11795934690711,SL,510.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,2.572267811102961,1.181349822835358,1.25,244.12107661272645,-0.5207168553847031,13,35,815,2025-04-21
2025-04-22 10:00:00-04:00,2025-04-22 13:45:00-04:00,LONG,4.521164516914082,2.5837321789924204,522.29,522.1,-193.74323379216617,SL,522.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,452.1164516914082,-0.4285250692987511,10,0,600,2025-04-22
2025-04-22 13:45:00-04:00,2025-04-22 14:10:00-04:00,SHORT,2.8253546548267354,1.6168714193553342,522.1,524.45,-120.84832354714013,SL,523.0,HIGH,Bearish trend; Micro trend down; Price below VWAP; Negative 5-bar return; Afternoon transition (1:45-2:15) - reduced confidence; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,282.53546548267354,-0.42772797864752005,13,45,825,2025-04-22
2025-04-23 10:00:00-04:00,2025-04-23 11:15:00-04:00,LONG,4.253014081784783,2.466766044364448,543.45,540.99,-178.6248037420335,SL,543.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,425.30140817847825,-0.4199957966447019,10,0,600,2025-04-23
2025-04-23 11:15:00-04:00,2025-04-23 11:45:00-04:00,SHORT,3.142265881062624,6.109360614622005,540.99,536.14,296.70947335593814,TP,541.0,HIGH,Bearish trend; Price below VWAP; Negative 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,314.2265881062624,0.9442532382256575,11,15,675,2025-04-23
2025-04-23 13:30:00-04:00,2025-04-23 15:30:00-04:00,SHORT,2.496156334489085,3.2116357604689663,537.534,534.96,70.29794259798814,EOD,538.0,HIGH,Bearish trend; Price below VWAP; Negative 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,2.630163146819541,3.2084273331358304,1.25,249.61563344890848,0.2816247589411373,13,30,810,2025-04-23
2025-04-24 10:00:00-04:00,2025-04-24 15:30:00-04:00,LONG,4.355036261722716,6.221477861821123,539.7,545.21,185.39416000984073,EOD,539.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,4.143510072520542,6.2277055673885116,1.25,435.50362617227154,0.42570061158688177,10,0,600,2025-04-24
2025-04-28 11:20:00-04:00,2025-04-28 14:20:00-04:00,SHORT,2.8300051224046103,1.6102700718422795,547.975,548.36,-121.97350505623308,SL,548.0,HIGH,Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,283.00051224046103,-0.43100100452325024,11,20,680,2025-04-28
2025-04-30 10:00:00-04:00,2025-04-30 10:25:00-04:00,SHORT,3.4633250422451063,2.041158879882289,543.04,546.31,-142.2166162362817,SL,544.0,HIGH,Micro trend down; Price below VWAP; Negative 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,,,,346.3325042245106,-0.41063606361385463,10,0,600,2025-04-30
2025-04-30 10:55:00-04:00,2025-04-30 15:30:00-04:00,LONG,3.6888317495629774,3.777980220403729,546.97,549.72,7.66484708407515,EOD,546.0,HIGH,Micro trend up; Price above VWAP; Positive 5-bar return; High quality trading window; 0DTE FAVORABLE (volatile); High IV (elevated volatility),FAVORABLE,3.509663431390493,3.781761982386115,1.25,368.88317495629775,0.02077852177720824,10,55,655,2025-04-30
